Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Currency_Calculator.remove_Amount(get_amount),,,,2024-03-06 09:42:02,2024-03-06 09:43:16,1m - 14.258s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-03-06 09:43:16,2024-03-06 09:43:21,5.065s,PASSED
"verifyElementText(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), ""0.00"", CONTINUE_ON_FAILURE)",,,,2024-03-06 09:43:21,2024-03-06 09:43:21,0.118s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.EditText _Amount to Received""), 0, CONTINUE_ON_FAILURE)",,TC066 - Validate Exchange Rate value when currency 2 change,,2024-03-06 09:43:21,2024-03-06 09:43:21,0.207s,PASSED
delay(15),,,,2024-03-06 09:43:21,2024-03-06 09:43:36,15.015s,PASSED
"digits2 = ""20000""",,,,2024-03-06 09:43:36,2024-03-06 09:43:36,0.001s,PASSED
currency_Numpad(digits2),,,,2024-03-06 09:43:36,2024-03-06 09:43:36,0.001s,PASSED
digit_length = digits.length(),,,,2024-03-06 09:43:36,2024-03-06 09:43:36,0.001s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-03-06 09:43:36,2024-03-06 09:43:39,3.191s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-03-06 09:43:39,2024-03-06 09:43:40,0.714s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:43:40,2024-03-06 09:43:41,0.973s,PASSED
"roundedNumber2 = Validation.staffConvertMYRtoUSD(currency_TextMsg2, 10.00)",,,,2024-03-06 09:43:41,2024-03-06 09:43:41,0.059s,PASSED
"comment(""Print out Exchange Rate"" + currency_TextMsg2)",,,,2024-03-06 09:43:41,2024-03-06 09:43:41,0.002s,PASSED
"verifyElementText(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), roundedNumber2, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:43:41,2024-03-06 09:43:41,0.102s,FAILED
takeScreenshot(),,,,2024-03-06 09:43:41,2024-03-06 09:43:42,0.425s,PASSED
"get_amount2 = getText(findTestObject(""SOW2-Market Order/Amount_To_Received""), 0, CONTINUE_ON_FAILURE)",,TC082 - Validate the currency on error message when user input amount 2 below than minimum,,2024-03-06 09:43:42,2024-03-06 09:43:42,0.170s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.EditText _Amount to Received""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-06 09:43:42,2024-03-06 09:43:42,0.134s,PASSED
delay(10),,,,2024-03-06 09:43:42,2024-03-06 09:43:52,10.011s,PASSED
Currency_Calculator.remove_Amount(get_amount2),,,,2024-03-06 09:43:52,2024-03-06 09:44:32,39.826s,PASSED
delay(15),,,,2024-03-06 09:44:32,2024-03-06 09:44:47,15.013s,PASSED
"digits3 = ""1""",,,,2024-03-06 09:44:47,2024-03-06 09:44:47,0.001s,PASSED
currency_Numpad(digits3),,,,2024-03-06 09:44:47,2024-03-06 09:44:47,0.004s,PASSED
digit_length = digits.length(),,,,2024-03-06 09:44:47,2024-03-06 09:44:47,0.001s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-03-06 09:44:47,2024-03-06 09:44:52,5.167s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-03-06 09:44:52,2024-03-06 09:44:57,5.110s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""The minimum amount is USD1.00.""]), 5, OPTIONAL)",,,,2024-03-06 09:44:57,2024-03-06 09:44:57,0.152s,PASSED
