Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:06,2024-03-13 09:40:06,0.252s,PASSED
"println(""below is the rounded number"" + roundedNumber1)",,,,2024-03-13 09:40:06,2024-03-13 09:40:06,0.008s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-03-13 09:40:06,2024-03-13 09:40:07,0.749s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:07,2024-03-13 09:40:07,0.220s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:07,2024-03-13 09:40:08,0.776s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:08,2024-03-13 09:40:13,5.198s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-13 09:40:13,2024-03-13 09:40:13,0.545s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-03-13 09:40:13,2024-03-13 09:40:14,0.398s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-13 09:40:14,2024-03-13 09:40:20,6.437s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:20,2024-03-13 09:40:21,0.518s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:21,2024-03-13 09:40:28,7.379s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:28,2024-03-13 09:40:29,0.796s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:29,2024-03-13 09:40:29,0.186s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:29,2024-03-13 09:40:29,0.158s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:29,2024-03-13 09:40:30,0.190s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:30,2024-03-13 09:40:30,0.168s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:30,2024-03-13 09:40:30,0.159s,PASSED
CurrentDate = Validation.datetime(),,,,2024-03-13 09:40:30,2024-03-13 09:40:30,0.071s,PASSED
"comment(""The Current Date is "" + CurrentDate)",,,,2024-03-13 09:40:30,2024-03-13 09:40:30,0.003s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-03-13 09:40:30,2024-03-13 09:40:30,0.171s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:30,2024-03-13 09:40:30,0.181s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:30,2024-03-13 09:40:30,0.187s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:30,2024-03-13 09:40:31,0.163s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:31,2024-03-13 09:40:31,0.170s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:31,2024-03-13 09:40:31,0.179s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-13 09:40:31,2024-03-13 09:40:31,0.488s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:31,2024-03-13 09:40:32,0.612s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-03-13 09:40:32,2024-03-13 09:40:35,2.871s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-03-13 09:40:35,2024-03-13 09:40:35,0.218s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:35,2024-03-13 09:40:35,0.178s,PASSED
takeScreenshot(),,,,2024-03-13 09:40:35,2024-03-13 09:40:36,0.476s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:36,2024-03-13 09:40:36,0.162s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,Check Global Access Account-i(MYR),,2024-03-13 09:40:36,2024-03-13 09:40:41,5.199s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:41,2024-03-13 09:40:41,0.219s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,Check Global Access Account-i(USD),,2024-03-13 09:40:41,2024-03-13 09:40:47,5.134s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:47,2024-03-13 09:40:47,0.234s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-13 09:40:47,2024-03-13 09:40:53,6.453s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:53,2024-03-13 09:40:53,0.219s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:53,2024-03-13 09:40:54,0.168s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:54,2024-03-13 09:40:54,0.160s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-03-13 09:40:54,2024-03-13 09:40:54,0.162s,PASSED
takeScreenshot(),,,,2024-03-13 09:40:54,2024-03-13 09:40:54,0.510s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:54,2024-03-13 09:40:55,0.267s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:55,2024-03-13 09:40:56,1.233s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:40:56,2024-03-13 09:40:56,0.255s,PASSED
takeScreenshot(),,,,2024-03-13 09:40:56,2024-03-13 09:40:57,0.460s,PASSED
Validation.push_notification(),,,,2024-03-13 09:40:57,2024-03-13 09:41:14,17.789s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-13 09:41:14,2024-03-13 09:41:16,1.416s,PASSED
