Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:01,2024-03-07 14:34:02,0.240s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 5, CONTINUE_ON_FAILURE)",,TC079 -  Validate the correct currency on amount to receive,,2024-03-07 14:34:02,2024-03-07 14:34:02,0.249s,PASSED
takeScreenshot(),,,,2024-03-07 14:34:02,2024-03-07 14:34:02,0.470s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-03-07 14:34:02,2024-03-07 14:34:03,0.257s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Step 2 of 2 page,,2024-03-07 14:34:03,2024-03-07 14:34:03,0.842s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-03-07 14:34:03,2024-03-07 14:34:04,0.251s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD/MYR""]), 5, CONTINUE_ON_FAILURE)",,Check the USD/MYR,,2024-03-07 14:34:04,2024-03-07 14:34:04,0.241s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/android.widget.TextView - Im converting""), 5, CONTINUE_ON_FAILURE)",,Verify Im coverting label,,2024-03-07 14:34:04,2024-03-07 14:34:04,0.318s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 50.00""]), 5, CONTINUE_ON_FAILURE)",,Verify MYR,,2024-03-07 14:34:04,2024-03-07 14:34:04,0.259s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:04,2024-03-07 14:34:05,0.250s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:05,2024-03-07 14:34:05,0.250s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-07 14:34:05,2024-03-07 14:34:11,6.444s,PASSED
takeScreenshot(),,,,2024-03-07 14:34:11,2024-03-07 14:34:12,0.515s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-03-07 14:34:12,2024-03-07 14:34:12,0.294s,PASSED
"currency_TextMsg1 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:12,2024-03-07 14:34:14,2.001s,PASSED
roundedNumber1 = Validation.convertUSDToMYR(currency_TextMsg1),,,,2024-03-07 14:34:14,2024-03-07 14:34:14,0.002s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-03-07 14:34:14,2024-03-07 14:34:14,0.262s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:14,2024-03-07 14:34:15,0.249s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)""]), 5, CONTINUE_ON_FAILURE)",,Verify Transfer from is showing Global Access Account-i,,2024-03-07 14:34:15,2024-03-07 14:34:15,0.657s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:15,2024-03-07 14:34:16,0.262s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)""]), 5, CONTINUE_ON_FAILURE)",,Verify Transfer TO is showing Global Access Account-i,,2024-03-07 14:34:16,2024-03-07 14:34:16,0.751s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:16,2024-03-07 14:34:17,0.341s,PASSED
"println(""below is the rounded number"" + roundedNumber1)",,,,2024-03-07 14:34:17,2024-03-07 14:34:17,0.013s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-03-07 14:34:17,2024-03-07 14:34:17,0.644s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:17,2024-03-07 14:34:18,0.200s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:18,2024-03-07 14:34:18,0.228s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:18,2024-03-07 14:34:24,5.751s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-07 14:34:24,2024-03-07 14:34:24,0.530s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-03-07 14:34:24,2024-03-07 14:34:25,0.599s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-07 14:34:25,2024-03-07 14:34:31,6.407s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:31,2024-03-07 14:34:32,0.545s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:32,2024-03-07 14:34:38,6.630s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:38,2024-03-07 14:34:38,0.197s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:38,2024-03-07 14:34:39,0.173s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:39,2024-03-07 14:34:39,0.182s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:39,2024-03-07 14:34:39,0.175s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:39,2024-03-07 14:34:39,0.161s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:39,2024-03-07 14:34:39,0.157s,PASSED
CurrentDate = Validation.datetime(),,,,2024-03-07 14:34:39,2024-03-07 14:34:39,0.065s,PASSED
"comment(""The Current Date is "" + CurrentDate)",,,,2024-03-07 14:34:39,2024-03-07 14:34:39,0.001s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-03-07 14:34:39,2024-03-07 14:34:40,0.183s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:40,2024-03-07 14:34:40,0.170s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:40,2024-03-07 14:34:40,0.145s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:40,2024-03-07 14:34:40,0.186s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:40,2024-03-07 14:34:40,0.174s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:40,2024-03-07 14:34:40,0.160s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-03-07 14:34:40,2024-03-07 14:34:41,0.462s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:41,2024-03-07 14:34:41,0.456s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-03-07 14:34:41,2024-03-07 14:34:44,2.890s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-03-07 14:34:44,2024-03-07 14:34:44,0.213s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:44,2024-03-07 14:34:45,0.158s,PASSED
takeScreenshot(),,,,2024-03-07 14:34:45,2024-03-07 14:34:45,0.493s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:45,2024-03-07 14:34:45,0.270s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,Check Global Access Account-i(MYR),,2024-03-07 14:34:45,2024-03-07 14:34:51,5.165s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:51,2024-03-07 14:34:51,0.227s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,Check Global Access Account-i(USD),,2024-03-07 14:34:51,2024-03-07 14:34:56,5.632s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:34:56,2024-03-07 14:34:57,0.216s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-03-07 14:34:57,2024-03-07 14:35:03,6.401s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:35:03,2024-03-07 14:35:03,0.229s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:35:03,2024-03-07 14:35:03,0.194s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:35:03,2024-03-07 14:35:04,0.197s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-03-07 14:35:04,2024-03-07 14:35:04,0.199s,PASSED
takeScreenshot(),,,,2024-03-07 14:35:04,2024-03-07 14:35:04,0.529s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:35:04,2024-03-07 14:35:05,0.237s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:35:05,2024-03-07 14:35:06,1.245s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:35:06,2024-03-07 14:35:06,0.197s,PASSED
takeScreenshot(),,,,2024-03-07 14:35:06,2024-03-07 14:35:07,0.495s,PASSED
Validation.push_notification(),,,,2024-03-07 14:35:07,2024-03-07 14:35:22,15.865s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,,,2024-03-07 14:35:22,2024-03-07 14:35:24,1.548s,PASSED
